emp_dept_pos_id,emp_id,dept_pos_id
8982,8982,235
8983,8983,239
8984,8984,101
8985,8985,182
8986,8986,33
8987,8987,157
8988,8988,152
8989,8989,281
8990,8990,274
8991,8991,4
8992,8992,210
8993,8993,36
8994,8994,147
8995,8995,36
8996,8996,10
8997,8997,74
8998,8998,80
8999,8999,56
9000,9000,264
9001,9001,230
9002,9002,204
9003,9003,129
9004,9004,211
9005,9005,215
9006,9006,260
9007,9007,31
9008,9008,118
9009,9009,23
9010,9010,16
9011,9011,4
9012,9012,168
9013,9013,167
9014,9014,34
9015,9015,265
9016,9016,274
9017,9017,89
9018,9018,84
9019,9019,235
9020,9020,130
9021,9021,210
9022,9022,46
9023,9023,153
9024,9024,149
9025,9025,151
9026,9026,183
9027,9027,108
9028,9028,89
9029,9029,12
9030,9030,178
9031,9031,261
9032,9032,180
9033,9033,149
9034,9034,165
9035,9035,4
9036,9036,216
9037,9037,258
9038,9038,99
9039,9039,78
9040,9040,249
9041,9041,112
9042,9042,141
9043,9043,175
9044,9044,228
9045,9045,113
9046,9046,31
9047,9047,35
9048,9048,179
9049,9049,78
9050,9050,272
9051,9051,285
9052,9052,216
9053,9053,26
9054,9054,16
9055,9055,266
9056,9056,185
9057,9057,114
9058,9058,21
9059,9059,166
9060,9060,189
9061,9061,207
9062,9062,184
9063,9063,160
9064,9064,132
9065,9065,137
9066,9066,9
9067,9067,60
9068,9068,29
9069,9069,230
9070,9070,9
9071,9071,19
9072,9072,231
9073,9073,69
9074,9074,185
9075,9075,188
9076,9076,30
9077,9077,145
9078,9078,95
9079,9079,110
9080,9080,194
9081,9081,236
9082,9082,69
9083,9083,199
9084,9084,9
9085,9085,161
9086,9086,123
9087,9087,15
9088,9088,119
9089,9089,240
9090,9090,233
9091,9091,170
9092,9092,116
9093,9093,146
9094,9094,199
9095,9095,223
9096,9096,46
9097,9097,277
9098,9098,71
9099,9099,18
9100,9100,287
9101,9101,266
9102,9102,91
9103,9103,75
9104,9104,38
9105,9105,278
9106,9106,164
9107,9107,68
9108,9108,70
9109,9109,139
9110,9110,238
9111,9111,48
9112,9112,6
9113,9113,158
9114,9114,17
9115,9115,157
9116,9116,66
9117,9117,170
9118,9118,270
9119,9119,235
9120,9120,235
9121,9121,286
9122,9122,47
9123,9123,123
9124,9124,60
9125,9125,42
9126,9126,268
9127,9127,158
9128,9128,119
9129,9129,239
9130,9130,149
9131,9131,44
9132,9132,223
9133,9133,47
9134,9134,60
9135,9135,140
9136,9136,270
9137,9137,296
9138,9138,134
9139,9139,214
9140,9140,1
9141,9141,27
9142,9142,237
9143,9143,112
9144,9144,280
9145,9145,80
9146,9146,120
9147,9147,19
9148,9148,208
9149,9149,206
9150,9150,288
9151,9151,225
9152,9152,218
9153,9153,52
9154,9154,150
9155,9155,33
9156,9156,22
9157,9157,27
9158,9158,47
9159,9159,283
9160,9160,196
9161,9161,276
9162,9162,172
9163,9163,206
9164,9164,201
9165,9165,73
9166,9166,198
9167,9167,82
9168,9168,280
9169,9169,18
9170,9170,229
9171,9171,276
9172,9172,131
9173,9173,256
9174,9174,140
9175,9175,111
9176,9176,295
9177,9177,282
9178,9178,21
9179,9179,111
9180,9180,249
9181,9181,95
9182,9182,175
9183,9183,286
9184,9184,90
9185,9185,196
9186,9186,241
9187,9187,291
9188,9188,8
9189,9189,31
9190,9190,74
9191,9191,174
9192,9192,66
9193,9193,283
9194,9194,53
9195,9195,146
9196,9196,68
9197,9197,121
9198,9198,264
9199,9199,93
9200,9200,165
9201,9201,224
9202,9202,65
9203,9203,270
9204,9204,52
9205,9205,156
9206,9206,207
9207,9207,178
9208,9208,122
9209,9209,273
9210,9210,255
9211,9211,193
9212,9212,174
9213,9213,276
9214,9214,257
9215,9215,186
9216,9216,79
9217,9217,11
9218,9218,192
9219,9219,106
9220,9220,140
9221,9221,230
9222,9222,95
9223,9223,58
9224,9224,101
9225,9225,59
9226,9226,10
9227,9227,213
9228,9228,268
9229,9229,98
9230,9230,145
9231,9231,269
9232,9232,44
9233,9233,289
9234,9234,284
9235,9235,287
9236,9236,267
9237,9237,14
9238,9238,168
9239,9239,243
9240,9240,255
9241,9241,202
9242,9242,145
9243,9243,114
9244,9244,115
9245,9245,26
9246,9246,38
9247,9247,227
9248,9248,232
9249,9249,64
9250,9250,157
9251,9251,3
9252,9252,185
9253,9253,248
9254,9254,289
9255,9255,249
9256,9256,9
9257,9257,145
9258,9258,251
9259,9259,27
9260,9260,122
9261,9261,141
9262,9262,162
9263,9263,163
9264,9264,98
9265,9265,187
9266,9266,2
9267,9267,214
9268,9268,137
9269,9269,291
9270,9270,155
9271,9271,209
9272,9272,171
9273,9273,171
9274,9274,247
9275,9275,200
9276,9276,180
9277,9277,263
9278,9278,60
9279,9279,252
9280,9280,168
9281,9281,204
9282,9282,48
9283,9283,226
9284,9284,206
9285,9285,130
9286,9286,7
9287,9287,295
9288,9288,63
9289,9289,62
9290,9290,122
9291,9291,42
9292,9292,202
9293,9293,54
9294,9294,170
9295,9295,142
9296,9296,156
9297,9297,131
9298,9298,276
9299,9299,79
9300,9300,22
9301,9301,59
9302,9302,271
9303,9303,246
9304,9304,110
9305,9305,108
9306,9306,92
9307,9307,51
9308,9308,6
9309,9309,260
9310,9310,220
9311,9311,14
9312,9312,190
9313,9313,220
9314,9314,262
9315,9315,189
9316,9316,14
9317,9317,234
9318,9318,267
9319,9319,280
9320,9320,28
9321,9321,266
9322,9322,29
9323,9323,192
9324,9324,261
9325,9325,69
9326,9326,153
9327,9327,259
9328,9328,167
9329,9329,68
9330,9330,38
9331,9331,79
9332,9332,296
9333,9333,274
9334,9334,263
9335,9335,6
9336,9336,156
9337,9337,42
9338,9338,119
9339,9339,163
9340,9340,32
9341,9341,56
9342,9342,195
9343,9343,143
9344,9344,72
9345,9345,118
9346,9346,56
9347,9347,93
9348,9348,153
9349,9349,139
9350,9350,298
9351,9351,125
9352,9352,52
9353,9353,83
9354,9354,270
9355,9355,60
9356,9356,101
9357,9357,118
9358,9358,298
9359,9359,133
9360,9360,75
9361,9361,108
9362,9362,45
9363,9363,66
9364,9364,73
9365,9365,87
9366,9366,24
9367,9367,276
9368,9368,215
9369,9369,250
9370,9370,94
9371,9371,53
9372,9372,20
9373,9373,198
9374,9374,256
9375,9375,251
9376,9376,216
9377,9377,170
9378,9378,225
9379,9379,206
9380,9380,117
9381,9381,224
9382,9382,66
9383,9383,244
9384,9384,260
9385,9385,219
9386,9386,203
9387,9387,11
9388,9388,148
9389,9389,134
9390,9390,169
9391,9391,22
9392,9392,146
9393,9393,25
9394,9394,247
9395,9395,122
9396,9396,120
9397,9397,40
9398,9398,20
9399,9399,135
9400,9400,45
9401,9401,24
9402,9402,122
9403,9403,293
9404,9404,101
9405,9405,219
9406,9406,127
9407,9407,150
9408,9408,159
9409,9409,119
9410,9410,65
9411,9411,174
9412,9412,65
9413,9413,6
9414,9414,183
9415,9415,96
9416,9416,67
9417,9417,186
9418,9418,50
9419,9419,79
9420,9420,243
9421,9421,229
9422,9422,90
9423,9423,246
9424,9424,22
9425,9425,247
9426,9426,291
9427,9427,43
9428,9428,193
9429,9429,11
9430,9430,163
9431,9431,140
9432,9432,40
9433,9433,187
9434,9434,98
9435,9435,300
9436,9436,11
9437,9437,254
9438,9438,252
9439,9439,17
9440,9440,278
9441,9441,16
9442,9442,279
9443,9443,300
9444,9444,73
9445,9445,17
9446,9446,5
9447,9447,277
9448,9448,219
9449,9449,152
9450,9450,248
9451,9451,229
9452,9452,246
9453,9453,257
9454,9454,151
9455,9455,80
9456,9456,299
9457,9457,18
9458,9458,148
9459,9459,135
9460,9460,156
9461,9461,136
9462,9462,52
9463,9463,178
9464,9464,1
9465,9465,103
9466,9466,101
9467,9467,287
9468,9468,79
9469,9469,12
9470,9470,283
9471,9471,175
9472,9472,31
9473,9473,278
9474,9474,262
9475,9475,164
9476,9476,98
9477,9477,1
9478,9478,18
9479,9479,204
9480,9480,147
9481,9481,124
9482,9482,55
9483,9483,243
9484,9484,148
9485,9485,158
9486,9486,1
9487,9487,128
9488,9488,72
9489,9489,24
9490,9490,255
9491,9491,35
9492,9492,220
9493,9493,268
9494,9494,40
9495,9495,11
9496,9496,172
9497,9497,13
9498,9498,240
9499,9499,79
9500,9500,254
9501,9501,195
9502,9502,142
9503,9503,66
9504,9504,143
9505,9505,44
9506,9506,28
9507,9507,206
9508,9508,221
9509,9509,167
9510,9510,87
9511,9511,4
9512,9512,271
9513,9513,106
9514,9514,208
9515,9515,28
9516,9516,62
9517,9517,103
9518,9518,106
9519,9519,268
9520,9520,30
9521,9521,219
9522,9522,114
9523,9523,184
9524,9524,126
9525,9525,231
9526,9526,38
9527,9527,59
9528,9528,169
9529,9529,134
9530,9530,23
9531,9531,262
9532,9532,278
9533,9533,285
9534,9534,89
9535,9535,180
9536,9536,8
9537,9537,287
9538,9538,26
9539,9539,37
9540,9540,152
9541,9541,83
9542,9542,41
9543,9543,27
9544,9544,233
9545,9545,71
9546,9546,219
9547,9547,171
9548,9548,193
9549,9549,247
9550,9550,141
9551,9551,93
9552,9552,93
9553,9553,205
9554,9554,145
9555,9555,12
9556,9556,191
9557,9557,6
9558,9558,185
9559,9559,176
9560,9560,283
9561,9561,58
9562,9562,118
9563,9563,218
9564,9564,129
9565,9565,82
9566,9566,180
9567,9567,246
9568,9568,146
9569,9569,100
9570,9570,112
9571,9571,289
9572,9572,119
9573,9573,211
9574,9574,23
9575,9575,48
9576,9576,14
9577,9577,112
9578,9578,14
9579,9579,4
9580,9580,261
9581,9581,267
9582,9582,97
9583,9583,295
9584,9584,161
9585,9585,207
9586,9586,56
9587,9587,131
9588,9588,27
9589,9589,18
9590,9590,200
9591,9591,60
9592,9592,139
9593,9593,173
9594,9594,172
9595,9595,96
9596,9596,299
9597,9597,260
9598,9598,68
9599,9599,264
9600,9600,54
9601,9601,45
9602,9602,259
9603,9603,27
9604,9604,146
9605,9605,191
9606,9606,83
9607,9607,157
9608,9608,289
9609,9609,109
9610,9610,14
9611,9611,98
9612,9612,181
9613,9613,30
9614,9614,252
9615,9615,131
9616,9616,6
9617,9617,14
9618,9618,30
9619,9619,236
9620,9620,286
9621,9621,50
9622,9622,276
9623,9623,277
9624,9624,97
9625,9625,29
9626,9626,192
9627,9627,53
9628,9628,30
9629,9629,110
9630,9630,47
9631,9631,129
9632,9632,244
9633,9633,208
9634,9634,227
9635,9635,74
9636,9636,172
9637,9637,200
9638,9638,115
9639,9639,188
9640,9640,211
9641,9641,72
9642,9642,223
9643,9643,104
9644,9644,293
9645,9645,35
9646,9646,164
9647,9647,257
9648,9648,119
9649,9649,33
9650,9650,296
9651,9651,3
9652,9652,131
9653,9653,183
9654,9654,240
9655,9655,295
9656,9656,74
9657,9657,44
9658,9658,200
9659,9659,250
9660,9660,222
9661,9661,153
9662,9662,240
9663,9663,203
9664,9664,161
9665,9665,178
9666,9666,198
9667,9667,144
9668,9668,57
9669,9669,56
9670,9670,38
9671,9671,148
9672,9672,139
9673,9673,46
9674,9674,107
9675,9675,32
9676,9676,33
9677,9677,9
9678,9678,254
9679,9679,114
9680,9680,13
9681,9681,89
9682,9682,296
9683,9683,245
9684,9684,60
9685,9685,165
9686,9686,41
9687,9687,63
9688,9688,296
9689,9689,150
9690,9690,5
9691,9691,72
9692,9692,129
9693,9693,297
9694,9694,227
9695,9695,122
9696,9696,137
9697,9697,156
9698,9698,173
9699,9699,87
9700,9700,78
9701,9701,220
9702,9702,295
9703,9703,56
9704,9704,135
9705,9705,152
9706,9706,136
9707,9707,164
9708,9708,131
9709,9709,9
9710,9710,178
9711,9711,218
9712,9712,272
9713,9713,177
9714,9714,20
9715,9715,230
9716,9716,24
9717,9717,262
9718,9718,43
9719,9719,253
9720,9720,88
9721,9721,105
9722,9722,168
9723,9723,165
9724,9724,83
9725,9725,233
9726,9726,81
9727,9727,248
9728,9728,289
9729,9729,53
9730,9730,196
9731,9731,286
9732,9732,137
9733,9733,243
9734,9734,2
9735,9735,129
9736,9736,229
9737,9737,28
9738,9738,58
9739,9739,212
9740,9740,204
9741,9741,219
9742,9742,107
9743,9743,199
9744,9744,159
9745,9745,82
9746,9746,53
9747,9747,25
9748,9748,190
9749,9749,19
9750,9750,135
9751,9751,136
9752,9752,176
9753,9753,265
9754,9754,218
9755,9755,37
9756,9756,278
9757,9757,30
9758,9758,262
9759,9759,61
9760,9760,135
9761,9761,280
9762,9762,53
9763,9763,257
9764,9764,184
9765,9765,249
9766,9766,272
9767,9767,296
9768,9768,4
9769,9769,204
9770,9770,14
9771,9771,145
9772,9772,93
9773,9773,214
9774,9774,201
9775,9775,120
9776,9776,2
9777,9777,120
9778,9778,71
9779,9779,185
9780,9780,115
9781,9781,41
9782,9782,145
9783,9783,160
9784,9784,166
9785,9785,198
9786,9786,251
9787,9787,262
9788,9788,60
9789,9789,118
9790,9790,232
9791,9791,195
9792,9792,93
9793,9793,35
9794,9794,142
9795,9795,32
9796,9796,149
9797,9797,83
9798,9798,244
9799,9799,82
9800,9800,107
9801,9801,47
9802,9802,207
9803,9803,192
9804,9804,32
9805,9805,222
9806,9806,165
9807,9807,193
9808,9808,185
9809,9809,193
9810,9810,249
9811,9811,213
9812,9812,237
9813,9813,86
9814,9814,268
9815,9815,287
9816,9816,198
9817,9817,31
9818,9818,157
9819,9819,223
9820,9820,20
9821,9821,107
9822,9822,79
9823,9823,131
9824,9824,24
9825,9825,201
9826,9826,119
9827,9827,121
9828,9828,13
9829,9829,69
9830,9830,105
9831,9831,207
9832,9832,254
9833,9833,47
9834,9834,150
9835,9835,48
9836,9836,44
9837,9837,239
9838,9838,287
9839,9839,272
9840,9840,78
9841,9841,217
9842,9842,296
9843,9843,230
9844,9844,158
9845,9845,263
9846,9846,83
9847,9847,59
9848,9848,139
9849,9849,216
9850,9850,119
9851,9851,60
9852,9852,2
9853,9853,122
9854,9854,287
9855,9855,222
9856,9856,221
9857,9857,128
9858,9858,222
9859,9859,50
9860,9860,137
9861,9861,133
9862,9862,137
9863,9863,285
9864,9864,120
9865,9865,258
9866,9866,82
9867,9867,176
9868,9868,147
9869,9869,54
9870,9870,202
9871,9871,52
9872,9872,96
9873,9873,210
9874,9874,34
9875,9875,209
9876,9876,253
9877,9877,194
9878,9878,209
9879,9879,247
9880,9880,268
9881,9881,242
9882,9882,132
9883,9883,38
9884,9884,295
9885,9885,190
9886,9886,255
9887,9887,103
9888,9888,297
9889,9889,54
9890,9890,127
9891,9891,210
9892,9892,252
9893,9893,69
9894,9894,174
9895,9895,227
9896,9896,219
9897,9897,126
9898,9898,246
9899,9899,263
9900,9900,80
9901,9901,6
9902,9902,155
9903,9903,164
9904,9904,260
9905,9905,162
9906,9906,21
9907,9907,188
9908,9908,186
9909,9909,79
9910,9910,185
9911,9911,239
9912,9912,3
9913,9913,184
9914,9914,287
9915,9915,190
9916,9916,271
9917,9917,9
9918,9918,246
9919,9919,52
9920,9920,272
9921,9921,94
9922,9922,49
9923,9923,154
9924,9924,218
9925,9925,129
9926,9926,100
9927,9927,98
9928,9928,268
9929,9929,90
9930,9930,33
9931,9931,265
9932,9932,214
9933,9933,117
9934,9934,149
9935,9935,203
9936,9936,41
9937,9937,258
9938,9938,258
9939,9939,14
9940,9940,98
9941,9941,234
9942,9942,152
9943,9943,210
9944,9944,153
9945,9945,7
9946,9946,53
9947,9947,122
9948,9948,50
9949,9949,120
9950,9950,290
9951,9951,27
9952,9952,288
9953,9953,29
9954,9954,191
9955,9955,257
9956,9956,218
9957,9957,138
9958,9958,139
9959,9959,39
9960,9960,128
9961,9961,259
9962,9962,103
9963,9963,57
9964,9964,241
9965,9965,191
9966,9966,197
9967,9967,127
9968,9968,92
9969,9969,113
9970,9970,257
9971,9971,54
9972,9972,166
9973,9973,24
9974,9974,65
9975,9975,233
9976,9976,67
9977,9977,295
9978,9978,136
9979,9979,12
9980,9980,171
9981,9981,138
9982,9982,213
9983,9983,211
9984,9984,151
9985,9985,76
9986,9986,276
9987,9987,76
9988,9988,213
9989,9989,225
9990,9990,162
9991,9991,163
9992,9992,283
9993,9993,200
9994,9994,45
9995,9995,233
9996,9996,256
9997,9997,219
9998,9998,30
9999,9999,185
10000,10000,246
